index,blockTime,tickCumulative,secondsPerLiquidityCumulativeX128,initialized
511,1708743347,-22546363965694,250417753578773509657182823207,true
512,1708743359,-22546366984054,250417755410384521025854122420,true
513,1708743503,-22546403204518,250417777389716657449909712983,true
514,1708743527,-22546409241262,250417787932667609745881799678,true
515,1708743623,-22546433381806,250417830104471418929770146459,true
516,1708745111,-22546807560238,250425021792248248607419784293,true
517,1708745735,-22546964499358,250428037661315951375466406610,true
518,1708746227,-22547088228502,250430415558080870865657012668,true
519,1708746767,-22547224020142,250433025444774075184158897366,true
520,1708749959,-22548026233582,250448551847417654549773538835,true
521,1708750271,-22548104693158,250450059781951505933796849993,true
522,1708751867,-22548505836586,250457773945945139919231334243,true
523,1708753919,-22549021898170,250467691515379316329538496095,true
524,1708755371,-22549387112470,250474709210709932385954674949,true
525,1708755575,-22549438430302,250475695167905142906277609168,true
526,1708757063,-22549812778366,250482886855681972583927247002,true
527,1708759727,-22550482606534,250495762370861533269195456086,true
528,1708759871,-22550518793014,250496462810078536849599124122,true
529,1708760459,-22550666459218,250499579928868226794063428661,true
530,1708760471,-22550669469814,250499643607016141051535923803,true
531,1708760507,-22550678505886,250499834641459883823953409231,true
532,1708761455,-22550916294622,250504865215145110164280525515,true
533,1708761995,-22551051826522,250507730731801251750542806943,true
534,1708762139,-22551087971098,250508494869576222840212748657,true
535,1708765991,-22552055504902,250527250203339713636740308274,true
536,1708766987,-22552305731974,250532099713315943344253664810,true
537,1708767011,-22552311762190,250532216568978021168531095087,true
538,1708767923,-22552540762654,250537056087669849878632154825,true
539,1708768907,-22552787881462,250542272490542392234674460380,true
540,1708773347,-22553902983022,250565809918138010182670229352,true
541,1708773743,-22554002497822,250567736125984770028780316451,true
542,1708776779,-22554766000210,250582409488948785419468690420,true
543,1708777967,-22555064575498,250588188112489064957798951718,true
544,1708778807,-22555275819538,250592247936234049453246327915,true
545,1708779899,-22555550589670,250597506956938348872266815386,true
546,1708781471,-22555946137882,250603763938835290614695192043,true
547,1708783991,-22556580081682,250613823752717733467885678404,true
548,1708784027,-22556589141982,250613829670247786385481912902,true
549,1708784039,-22556592162706,250613831642726307813538810148,true
550,1708784051,-22556595184150,250613833615125270668339983443,true
551,1708784063,-22556598207142,250613835558288608423432024822,true
552,1708784183,-22556628434902,250613854989921985974352438620,true
553,1708784651,-22556746296022,250613930772640954115343977270,true
554,1708784735,-22556767452682,250613944374667435576547586771,true
555,1708784783,-22556779544890,250613952147320786596915752290,true
556,1708784795,-22556782568542,250613954090484124352007793669,true
557,1708784975,-22556827922602,250613983237934190678388414367,true
558,1708785083,-22556855132122,250614000726404230474216786786,true
559,1708785119,-22556864200990,250614006555894243739492910925,true
560,1708785155,-22556873270290,250614012385384257004769035064,true
561,1708785263,-22556900474842,250614029873854296800597407483,true
562,1708785287,-22556906520874,250614033760180972310781490242,true
563,1708785323,-22556915591002,250614039589670985576057614381,true
564,1708785335,-22556918614942,250614041532834323331149655760,true
565,1708785359,-22556924663638,250614045419160998841333738519,true
566,1708785371,-22556927689090,250614047362324191861788528994,true
567,1708785671,-22557003319390,250614095941407635739089563491,true
568,1708785719,-22557015424366,250614103714060407820908725393,true
569,1708785827,-22557042666286,250614121202529145005001839672,true
570,1708785887,-22557057797626,250614130918345110107275792049,true
571,1708786175,-22557130428058,250614178256309714695961286513,true
572,1708786199,-22557136481290,250614182201140098411685077718,true
573,1708786259,-22557151619890,250614192063212235430390899916,true
574,1708786355,-22557175840594,250614207842527654660320215434,true
575,1708786487,-22557209138386,250614229539086356101473024271,true
576,1708786595,-22557236378902,250614247290823082822230084695,true
577,1708786715,-22557266651062,250614267014967356859641729092,true
578,1708786751,-22557275729866,250614272932212932433227415900,true
579,1708786763,-22557278755870,250614274904628124291089311502,true
580,1708786895,-22557312033730,250614296601196875103127000463,true
581,1708787123,-22557369505006,250614334077088353778464826851,true
582,1708787459,-22557454212958,250614389304717901300015307844,true
583,1708787651,-22557502626142,250614420863360971025805637487,true
584,1708787675,-22557508678774,250614424808191354741529428692,true
585,1708787747,-22557526838830,250614436642682505888700802308,true
586,1708787795,-22557538943230,250614444532343273320148384718,true
587,1708788299,-22557666025318,250614527373781331350348000030,true
588,1708788335,-22557675103402,250614533291026906923933686838,true
589,1708788455,-22557705367282,250614553015178825502552642864,true
590,1708788551,-22557729585682,250614568794494244732481958382,true
591,1708788827,-22557799201990,250614614160043657463305557243,true
592,1708789079,-22557862778314,250614655580746632941870010478,true
593,1708789187,-22557890028334,250614673332476479575540490435,true
594,1708789259,-22557908195374,250614685166963043997987477073,true
595,1708789283,-22557914252662,250614689111791898805469805952,true
596,1708789295,-22557917280862,250614691084206326209210970391,true
597,1708789439,-22557953612062,250614714753179455054104943668,true
598,1708789451,-22557956639338,250614716725593882457846108107,true
599,1708789475,-22557962693266,250614720670422737265328436986,true
600,1708789523,-22557974798914,250614728560083504696776019396,true
601,1708789559,-22557983876494,250614734477329080270361706204,true
602,1708789655,-22558008085870,250614750256650615133256871025,true
603,1708789871,-22558062567334,250614785760124068574770991873,true
604,1708790291,-22558168521994,250614854794629027705711747265,true
605,1708790543,-22558232083954,250614896215348056720811554921,true
606,1708790723,-22558277486254,250614925801575934588739988961,true
607,1708790771,-22558289592478,250614933691236702020187571371,true
608,1708790867,-22558313802430,250614949470558236883082736192,true
609,1708791083,-22558368269206,250614984974031690324596857040,true
610,1708791563,-22558489321846,250615063870639364639072681147,true
611,1708791767,-22558540764730,250615097401697626222724906392,true
612,1708791803,-22558549846954,250615103318940908433948399711,true
613,1708792043,-22558610395594,250615142767229456508771688506,true
614,1708792271,-22558667930254,250615180243103577179853812861,true
615,1708792475,-22558719400678,250615213774148843043453608337,true
616,1708792487,-22558722427990,250615215746563270447194772776,true
617,1708792691,-22558773883114,250615249277621532030846998021,true
618,1708793999,-22559103756790,250615464270877444537793618714,true
619,1708794011,-22559106782722,250615466243292636395655514316,true
620,1708794107,-22559130986914,250615482022614171258550679137,true
621,1708794227,-22559161246834,250615501746766089837169635163,true
622,1708794263,-22559170325818,250615507664011665410755321971,true
623,1708794527,-22559236912954,250615551057145886283717025230,true
624,1708795859,-22559572815382,250615769995232182506387437128,true
625,1708796147,-22559645434582,250615817333196787095072931592,true
626,1708796207,-22559660561242,250615827195273492009635517483,true
627,1708796939,-22559845076482,250615947512609291967299065361,true
628,1708798331,-22560196016386,250616176312788845985151058048,true
629,1708798775,-22560307972762,250616249292150944726041195347,true
630,1708798907,-22560341262238,250616270988718055162522046976,true
631,1708798991,-22560362449138,250616284795624398167555316194,true
632,1708799255,-22560429036538,250616327896176233615427948071,true
633,1708799339,-22560450221590,250616341609988181257932876395,true
634,1708799519,-22560495618130,250616370916978280885861528729,true
635,1708800323,-22560698420698,250616501821483803044506455227,true
636,1708800359,-22560707499898,250616507682881822970092185693,true
637,1708801067,-22560886051126,250616622957042881506611551541,true
638,1708801091,-22560892104550,250616626864641561457002038518,true
639,1708801619,-22561025300470,250616712831779516307455423084,true
640,1708801703,-22561046486110,250616726508374896133822127506,true
641,1708802639,-22561282595854,250616878904664907005080400146,true
642,1708802915,-22561352207194,250616923842049726434571000392,true
643,1708804979,-22561872704650,250617259895536202168152880493,true
644,1708807511,-22562511229474,250617672147196936934349256664,true
645,1708809167,-22562928799810,250617941771505853511292858141,true
646,1708810787,-22563337357330,250618205534416750162650729151,true
647,1708811423,-22563497739994,250618309085781768847998634066,true
648,1708811435,-22563500765662,250618311039581108823193877554,true
649,1708811843,-22563603624502,250618377468763642976110415730,true
650,1708812107,-22563670190518,250618420452349122430405772487,true
651,1708812299,-22563718606774,250618451713138562033529668310,true
652,1708813043,-22563906195958,250618572848697640495634764625,true
653,1708815107,-22564426658326,250618908902184116229216644726,true
654,1708817519,-22565034786238,250619301615851451243460586007,true
655,1708817531,-22565037811390,250619303569650937542075778306,true
656,1708818479,-22565276775646,250619457919810355132675969950,true
657,1708818659,-22565322154006,250619487226802649611903854439,true
658,1708819679,-22565579298046,250619652979725393243537808275,true
659,1708819787,-22565606518582,250619670530034860216299050445,true
660,1708819931,-22565642813494,250619693930447482846647373339,true
661,1708819955,-22565648863318,250619697830516253285038760488,true
662,1708820003,-22565660965414,250619705630653211121767529307,true
663,1708820207,-22565712406054,250619738781235281927864796788,true
664,1708820519,-22565791063438,250619789482129297626952829726,true
665,1708820603,-22565812243030,250619803132368973841228175159,true
666,1708820627,-22565818295158,250619807032437452759592559568,true
667,1708820747,-22565848558678,250619826532779847351414481615,true
668,1708821491,-22566036176878,250619947434902693820710398312,true
669,1708821611,-22566066434398,250619966935245088412532320359,true
670,1708822571,-22566308464798,250620122937995905948187806323,true
671,1708822583,-22566311489482,250620124888030291167383499897,true
672,1708822607,-22566317537506,250620128788099061605774887046,true
673,1708822619,-22566320561002,250620130738133446824970580620,true
674,1708822631,-22566323584186,250620132688167832044166274194,true
675,1708822655,-22566329628970,250620136588202970802482464829,true
676,1708822679,-22566335673154,250620140488238109560798655464,true
677,1708822823,-22566371943874,250620163888448942110695799278,true
678,1708822859,-22566381013642,250620169738552097768282880001,true
679,1708822883,-22566387059434,250620173638620868206674267150,true
680,1708823051,-22566429380146,250620200939102261275413977193,true
681,1708823075,-22566435426658,250620204839171031713805364342,true
682,1708823327,-22566498926626,250620245789893121316914929407,true
683,1708823903,-22566644106850,250620339391543611838308220985,true
684,1708824707,-22566846732538,250620470043847421524419690480,true
685,1708824875,-22566889073746,250620497344328814593159400523,true
686,1708825211,-22566973769938,250620551945291600730638820610,true
687,1708825223,-22566976794442,250620553895325985949834514184,true
688,1708825427,-22567028206930,250620587045910534676161304951,true
689,1708826243,-22567233803842,250620719648248729581468468020,true
690,1708826459,-22567288231738,250620754748867663526990952361,true
691,1708826675,-22567342664602,250620789849486597472513436702,true
692,1708827215,-22567478767282,250620877601033932336319647556,true
693,1708827323,-22567505990194,250620895151343399309080889726,true
694,1708827359,-22567515066154,250620901001446554966667970449,true
695,1708827395,-22567524143554,250620906851549273344214547063,true
696,1708827923,-22567657293010,250620992653055809548231004074,true
697,1708828139,-22567711774474,250621027753672119813510463760,true
698,1708828247,-22567739018446,250621045303973550109593752025,true
699,1708828259,-22567742046154,250621047254007042364714117387,true
700,1708828379,-22567772326474,250621066754341964915917771015,true
701,1708828595,-22567826861938,250621101854944825508084347545,true
702,1708828907,-22567905625714,250621152555815624141213846978,true
703,1708828931,-22567911685090,250621156455882608651454577703,true
704,1708828943,-22567914715366,250621158406600787618028629994,true
705,1708829147,-22567966237402,250621797494394858105686590057,true
706,1708830719,-22568363448790,250626722096010377624283587057,true
707,1708830983,-22568430175846,250627549122704177293905003252,true
708,1708831127,-22568466572422,250627997444380730399613478304,true
709,1708831163,-22568475675994,250628109524723432834199293423,true
710,1708831283,-22568506034914,250628483125865774282818677155,true
711,1708831583,-22568581982314,250629329900964942831582588968,true
712,1708832903,-22568916001714,250633055711401284446143800945,true
713,1708833587,-22569089005150,250635185237912630703274288221,true
714,1708833599,-22569092036626,250635222599313834209397055879,true
715,1708834523,-22569325631218,250638099330071716637693104132,true
716,1708838315,-22570284290530,250649905134220948421349613845,true
717,1708844039,-22571730699538,250667726041614322656006482213,true
718,1708851467,-22573608587074,250690851968096520358801987000,true
719,1708855139,-22574536912738,250704924493242084630171335211,true
720,1708861271,-22576086358762,250728424886471270915827370054,true
721,1708861991,-22576268253082,250728543440289401227073600085,true
722,1708862075,-22576289468626,250728557271568183096718993588,true
723,1708862207,-22576322801134,250728579006434840320447469093,true
724,1708862807,-22576474318534,250728677801283282246485994118,true
725,1708862843,-22576483408642,250728683728974188762048305619,true
726,1708862915,-22576501586266,250728695580141165515268736791,true
727,1708863059,-22576537937338,250728719282475119021709599135,true
728,1708863095,-22576547026042,250728725208058607398319814721,true
729,1708863299,-22576598535226,250728758798307077653172913229,true
730,1708863431,-22576631859814,250728780525446535034077037045,true
731,1708863575,-22576668219238,250728804236210161096326283051,true
732,1708863755,-22576713675178,250728833874664693674137840558,true
733,1708864187,-22576822786714,250728905006955571860885578576,true
734,1708864367,-22576868255254,250728934645410104438697136083,true
735,1708865123,-22577059248826,250729059126919141265505677615,true
736,1708865243,-22577089565266,250729078924546155882968189980,true
737,1708865531,-22577162318098,250729126438850990964878219656,true
738,1708866035,-22577289620938,250729209588884452358220771589,true
739,1708866467,-22577398737658,250729279920340109992289740217,true
740,1708866551,-22577419952530,250729293595900932310025373005,true
741,1708866623,-22577438140450,250729305317810208582370201109,true
742,1708866779,-22577477553538,250729330715280307172450662002,true
743,1708874123,-22579333411714,250751579548722999883484771471,true
744,1708882367,-22581417412474,250776554790221033349384118531,true
745,1708883267,-22581644871274,250779281344969726959198457729,true
746,1708883363,-22581669122026,250779296974182095322324895202,true
747,1708884347,-22581917660746,250779457173608871044370879300,true
748,1708884659,-22581996474130,250779507968549068224531801087,true
749,1708886219,-22582390589410,250779761943250054125336410024,true
750,1708887119,-22582617967210,250779908467116007529646761333,true
751,1708889783,-22583290882954,250780342177759229606405401210,true
752,1708893983,-22584351727354,250781025955800345493187040656,true
753,1708895663,-22584776125594,250781299467016791847899696434,true
754,1708898135,-22585400683810,250781701919235277198405461365,true
755,1708898543,-22585503766642,250781768343387842741692820625,true
756,1708900475,-22585991834278,250782082881286756049612374770,true
757,1708900523,-22586003957110,250782090695892940231175593506,true
758,1708900559,-22586013046678,250782096556847578367348007558,true
759,1708900607,-22586025164566,250782104368706774250168334273,true
760,1708900847,-22586085747046,250782143428002753664269967852,true
761,1708900859,-22586088776650,250782145380967552634975049530,true
762,1708901111,-22586152407406,250782186407650019588181947896,true
763,1708901363,-22586216047234,250782227434332486541388846262,true
764,1708901615,-22586279683786,250782268461014953494595744628,true
765,1708901831,-22586334235666,250782303626742782311630228942,true
766,1708901879,-22586346355666,250782311441348966493193447678,true
767,1708901903,-22586352414898,250782315347278564434603611035,true
768,1708902035,-22586385735922,250782336829891353112359509503,true
769,1708902791,-22586576585098,250782459866673688266779655279,true
770,1708903259,-22586694742462,250782536032300848124277840759,true
771,1708903595,-22586779561966,250782590715315219304020127770,true
772,1708903619,-22586785619374,250782594621244817245430291127,true
773,1708903643,-22586791675198,250782598527174415186840454484,true
774,1708903655,-22586794703506,250782600480139214157545536162,true
775,1708903667,-22586797731082,250782602433104013128250617840,true
776,1708904051,-22586894615818,250782664927977580190813231567,true
777,1708904087,-22586903699734,250782670786871977102928476603,true
778,1708904279,-22586952154966,250782702034308760634209783466,true
779,1708904351,-22586970325606,250782713752097554458440273539,true
780,1708904651,-22587046036006,250782762576217528726067315513,true
781,1708905203,-22587185323822,250782852412598281378501072746,true
782,1708905275,-22587203490070,250782864130387075202731562819,true
783,1708905287,-22587206517214,250782866083351874173436644497,true
784,1708905299,-22587209544514,250782868036316673144141726175,true
785,1708905671,-22587303378166,250782928578225441235999258223,true
786,1708906007,-22587388145254,250782983261239812415741545234,true
787,1708906259,-22587451726114,250783024273500590800548260492,true
788,1708906463,-22587503202046,250783057473902173302534649034,true
789,1708906859,-22587603135814,250783121921740539335802344440,true
790,1708906883,-22587609193126,250783125827670137277212507797,true
791,1708907183,-22587684917626,250783174651790111544839549771,true
792,1708907207,-22587690977434,250783178559093203635621159139,true
793,1708907603,-22587790962682,250783243029594223133517713715,true
794,1708908743,-22588078765942,250783428561250125350500473219,true
795,1708908791,-22588090882534,250783436373109321233320799934,true
796,1708908851,-22588106026414,250783446137933316086846208328,true
797,1708908875,-22588112083366,250783450043862914028256371685,true
798,1708909055,-22588157504566,250783479338334898588832596869,true
799,1708909163,-22588184753398,250783496915018089325178331979,true
800,1708909319,-22588224112666,250783522303560475944344393805,true
801,1708909535,-22588278610762,250783557456926857417035864026,true
802,1708910003,-22588396702138,250783633622554017274534049506,true
803,1708910015,-22588399730506,250783635575518816245239131184,true
804,1708910243,-22588457276110,250783672681849996688635683084,true
805,1708910687,-22588569326170,250783744941547558604723705206,true
806,1708911467,-22588766148250,250783871884259491700554014340,true
807,1708911695,-22588823687014,250783908990590672143950566240,true
808,1708911767,-22588841859382,250783920708379465968181056313,true
809,1708911863,-22588866092182,250783936332097857733821709744,true
810,1708913015,-22589156858134,250784123816718558921509550927,true
811,1708913243,-22589214405334,250784160923049739364906102827,true
812,1708913303,-22589229547774,250784170687873734218431511221,true
813,1708913591,-22589302225150,250784217559028909515353471516,true
814,1708913855,-22589368838422,250784260524254486870865268453,true
815,1708914023,-22589411225998,250784287865761672460736411958,true
816,1708914095,-22589429389438,250784299583550466284966902031,true
817,1708914203,-22589456631898,250784317160233657021312637141,true
818,1708914491,-22589529256282,250784364031406819170014692804,true
819,1708914563,-22589547409498,250784375749200109707190206719,true
820,1708914671,-22589574633274,250784393325891361299979100440,true
821,1708914719,-22589586730810,250784401137754139785663053205,true
822,1708914743,-22589592777778,250784405043685529028505029587,true
823,1708914791,-22589604873298,250784412855548307514188982352,true
824,1708914815,-22589610921994,250784416761479696757030958734,true
825,1708915019,-22589662342642,250784449961896505321187757986,true
826,1708915211,-22589710730866,250784481209347619263923569046,true
827,1708915487,-22589780281762,250784526127558595556606297445,true
828,1708915811,-22589861944342,250784578857632350334972978610,true
829,1708916159,-22589949638254,250784635493637494356181636157,true
830,1708916243,-22589970808018,250784649164397356706128553496,true
831,1708916279,-22589979881674,250784655023294440570391518069,true
832,1708916543,-22590046432114,250784697988539722241653258277,true
833,1708916555,-22590049457602,250784699941505270664515843929,true
834,1708916759,-22590100895590,250784733141919593853179800023,true
835,1708918007,-22590415632454,250784936250336629830888707897,true
836,1708919387,-22590763694674,250785160841374698460086057950,true
837,1708920251,-22590981649906,250785301454840224350851938837,true
838,1708920827,-22591126975282,250785395197150574944695859428,true
839,1708921319,-22591251105898,250785475268707332743604208266,true
840,1708922327,-22591505403130,250785639317750446282831069301,true
841,1708922435,-22591532652178,250785656894433637019176804411,true
842,1708924379,-22592023271122,250785973274731070273400036408,true
843,1708927259,-22592750260882,250786441986282823242619639367,true
844,1708929275,-22593259238386,250786770084369050321073361438,true
845,1708930919,-22593674253034,250787037640546509307669551460,true
846,1708931099,-22593719700334,250787066945319699988531621721,true
847,1708931327,-22593777277174,250787104064699074850956910719,true
848,1708931339,-22593780308074,250787106018350620896347715403,true
849,1708934927,-22594686884446,250797975954950890701248366924,true
850,1708936091,-22594981044706,250801502322342951474075668588,true
851,1708936223,-22595014391338,250801523812509957973374520113,true
852,1708938491,-22595587279066,250801893052652160552236605413,true
853,1708939043,-22595726734690,250801982920623278640213620883,true
854,1708939463,-22595832855670,250803255321228661393295636947,true
855,1708941743,-22596409086910,250810162593258685204825296250,true
856,1708942763,-22596666774610,250810328653640099063043694401,true
857,1708945643,-22597394455570,250819053686362723655606090271,true
858,1708947347,-22597825245514,250824215963353583556854572487,true
859,1708948103,-22598016364582,250826506269342486189098617413,true
860,1708960139,-22601058788554,250862969394848348731015713630,true
861,1708960163,-22601064851002,250862973302151440821797322998,true
862,1708960523,-22601155763242,250863031911697822183521463521,true
863,1708960559,-22601164855798,250863037772652460319693877573,true
864,1708960727,-22601207287894,250863065123774104955165143150,true
865,1708961147,-22601313347974,250863133501578216543843307094,true
866,1708961159,-22601316377710,250863135454543015514548388772,true
867,1708961183,-22601322433270,250863139360472613455958552129,true
868,1708961267,-22601343613366,250863153031231452415996651697,true
869,1708961339,-22601361759094,250863164749025620144522580844,true
870,1708961387,-22601373853414,250863172560888398630206533609,true
871,1708961435,-22601385945718,250863180372751177115890486374,true
872,1708961507,-22601404088278,250863192090545344844416415521,true
873,1708961675,-22601446434694,250863219432065069544310250199,true
874,1708961771,-22601470637542,250863235055790626515678155729,true
875,1708961831,-22601485767802,250863244820618368629991083992,true
876,1708961879,-22601497876522,250863252632477564512811410707,true
877,1708962251,-22601591753698,250863313174386332604668942755,true
878,1708962395,-22601628103330,250863336609963920253129922902,true
879,1708962515,-22601658401650,250863356146479380707037969743,true
880,1708964123,-22602064482754,250863617935786550789405797416,true
881,1708964159,-22602073575562,250863623796741188925578211468,true
882,1708964711,-22602213057130,250865296094679691972486004009,true
883,1708965599,-22602437366818,250865440664894099331405550634,true
884,1708967279,-22602861669298,250865714176110545686118206412,true
885,1708968083,-22603064777386,250865845070764130727302120248,true
886,1708971467,-22603919846506,250876096984213214623562935395,true
887,1708974359,-22604650678042,250884858371238850151927674581,true
888,1708974539,-22604696199502,250884874991758889442870936287,true
889,1708975487,-22604935914574,250884962526497763041838781274,true
890,1708975535,-22604948051998,250884966958636440186090317729,true
891,1708975895,-22605039080878,250885000199676518767976841141,true
892,1708982735,-22606768561198,250885631779438011823820785984,true
893,1708982747,-22606771592662,250885633733089557869211590668,true
894,1708983299,-22606911112870,250887306020002089949897718709,true
895,1708987667,-22608014731750,250888017149164850472150623732,true
896,1708994327,-22609697447350,250889115917464161741320059991,true
897,1709001923,-22611617100874,250919612983043441783273284673,true
898,1709002343,-22611723242854,250920990086304714480292001939,true
899,1709005991,-22612644786022,250921586432957995696579385150,true
900,1709007167,-22612941914182,250921778676287013983408870527,true
901,1709007239,-22612960105702,250921790439355769280013969772,true
902,1709007587,-22613048017810,250921847294188086546938616124,true
903,1709008895,-22613378486626,250922060989937141101931252415,true
904,1709012171,-22614206433382,250932676860307146867959312858,true
905,1709012567,-22614306476842,250932741557185300999287358707,true
906,1709015651,-22615085421226,250933245408630319537205776384,true
907,1709018411,-22615782622066,250933696326265939240401247457,true
908,1709018663,-22615846270462,250933737497006582778519094815,true
909,1709018699,-22615855361506,250933743378540960426821644437,true
910,1709018747,-22615867481314,250933751220586797291225043933,true
911,1709019071,-22615949282242,250933804135723604220014187764,true
912,1709019551,-22616070495682,250933882556181972864048182733,true
913,1709019683,-22616103823570,250933904121808024241157531349,true
914,1709020343,-22616270442550,250934011911901519836839120634,true
915,1709020631,-22616343161686,250934058964176541023259517615,true
916,1709021267,-22616503770130,250934162871283879476604560949,true
917,1709022023,-22616694651814,250934286383505810090958103025,true
918,1709024279,-22617264127126,250934654829643576854378808220,true
919,1709024327,-22617276241846,250934662668923103806792014713,true
920,1709024747,-22617382230526,250934731262618964640407571531,true
921,1709024795,-22617394341982,250934739101898491592820778024,true
922,1709024831,-22617403424530,250934744981358136807130682894,true
923,1709025239,-22617506336410,250934811615259776473823969935,true
924,1709025419,-22617551732770,250934841012569323385600420100,true
925,1709026031,-22617706106710,250934940963383292028868802892,true
926,1709027039,-22617960408982,250935105588253358029546139255,true
927,1709028287,-22618275299350,250935309409521058792289508086,true
928,1709028383,-22618299518422,250935325088080112697115921073,true
929,1709028503,-22618329788302,250935344686278930078148937306,true
930,1709029967,-22618699028134,250935583784396578293930731985,true
931,1709030123,-22618738381162,250935609262055040889273653088,true
932,1709030771,-22618901867674,250935715092328654746851940750,true
933,1709033015,-22619468015410,250936081578646539772169344322,true
934,1709033735,-22619649690130,250936199167839444058367441724,true
935,1709038187,-22620773228014,250936926261015568894692343997,true
936,1709038883,-22620948898414,250937039930568709704683838153,true
937,1709040407,-22621333647454,250937288827693690443803144322,true
938,1709040491,-22621354858210,250937302551273904956509093441,true
939,1709041643,-22621645788898,250937490760373989702190681367,true
940,1709041655,-22621648819390,250937492720885448918291531241,true
941,1709044943,-22622479059118,250938029901025274129924396780,true
942,1709045087,-22622515426030,250938053427162784723134595270,true
943,1709045567,-22622636668270,250938131847621153367168590239,true
944,1709048075,-22623270284374,250938541594516129532246213953,true
945,1709049299,-22623579523078,250938741566684969574532901124,true
946,1709050367,-22623849433378,250942202418197535556864393356,true
947,1709052371,-22624355603698,250942529823611224645706322352,true
948,1709052467,-22624379842834,250942545507702898374513121345,true
949,1709052551,-22624401047878,250942559226442070541236232708,true
950,1709052635,-22624422249058,250942572945181242707959344071,true
951,1709052659,-22624428305674,250942576864821006184165947317,true
952,1709053631,-22624673558770,250942735610231426970533378810,true
953,1709054183,-22624812799666,250942825761945986923285253485,true
954,1709054615,-22624921791538,250942896315461729495004111926,true
955,1709054903,-22624994465458,250942943351138891209483350887,true
956,1709054999,-22625018685682,250942959029697945114309763874,true
957,1709055023,-22625024739898,250942962949337708590516367120,true
958,1709055095,-22625042901754,250942974708256999019136176860,true
959,1709055179,-22625064094618,250942988426996171185859288223,true
960,1709056247,-22625333591602,250943162850965645877053132703,true
961,1709056307,-22625348735062,250943172650065054567569640819,true
962,1709056967,-22625515336882,250943280440158550163251230104,true
963,1709059223,-22626084803170,250943648886296316926671935299,true
964,1709062163,-22626827038510,250944129042167342761980833027,true
965,1709062631,-22626945211786,250944205502114252189913978122,true
966,1709064695,-22627466479114,250944542710085237359260156489,true
967,1709065523,-22627675583890,250944677985375923270218797810,true
968,1709067827,-22628257495954,250945054403576092761581973662,true
969,1709069315,-22628633378146,250945297506997035558087358066,true
970,1709071211,-22629112324810,250945607233141734623678278547,true
971,1709073995,-22629815496394,250946062020898507935178870645,true
972,1709077067,-22630591357642,250946563855664602623731248133,true
973,1709077643,-22630736813770,250946657949683245377834818912,true
974,1709078891,-22631051922538,250946861820056971345059222266,true
975,1709078951,-22631067069358,250946871618060133018244265690,true
976,1709079635,-22631239717114,250946983315296176092553760727,true
977,1709079743,-22631266973722,250947000951701867104286838890,true
978,1709080307,-22631409292918,250947093052931586832226247078,true
979,1709082935,-22632072358342,250947522205470068117731149064,true
980,1709082959,-22632078413038,250947526124671332787005166433,true
981,1709083127,-22632120790702,250947553559080185471923288021,true
982,1709084015,-22632344755846,250947698569582815218200914400,true
983,1709084303,-22632417403846,250947745599997991249489122836,true
984,1709084903,-22632568771846,250947843580029607981339557079,true
985,1709086691,-22633019794846,250948135560523825842253851124,true
986,1709086787,-22633044007582,250948151237334920949959540462,true
987,1709087135,-22633131762394,250948208065775140715392664313,true
988,1709087567,-22633240714954,250948278611425068700068266335,true
989,1709088587,-22633497994654,250948445177542954219441215554,true
990,1709089763,-22633794660646,250948637218404923013868066671,true
991,1709089883,-22633824937006,250948656814411246360238153519,true
992,1709090579,-22634000573302,250948770471247921769184657241,true
993,1709091143,-22634142916186,250948862572477641497124065429,true
994,1709091335,-22634191379290,250948893926087758851316204386,true
995,1709094791,-22635063825754,250949458291069871226774705628,true
996,1709094887,-22635088055866,250949473967874929903870775106,true
997,1709094959,-22635106226362,250949485725478723911692827215,true
998,1709095271,-22635184955506,250949536675095164612255053021,true
999,1709095799,-22635318166738,250949622897522987336283435155,true
1000,1709098667,-22636041651286,250950091242074115314528510838,true
1001,1709100611,-22636532101102,250950408697376553525723917786,true
1002,1709101967,-22636874251090,250950630132248007339705899176,true
1003,1709103491,-22637258725810,250950879001528313838606002154,true
1004,1709103611,-22637288995690,250950898597534637184976089002,true
1005,1709103995,-22637385844714,250950961304779017615798846355,true
1006,1709106263,-22637957938642,250951331669298528862193487795,true
1007,1709107007,-22638145645378,250951453164537733609688026256,true
1008,1709107991,-22638393931210,250951613851789585049922738415,true
1009,1709108183,-22638442383946,250951645205399702404114877372,true
1010,1709109947,-22638887608726,250951933266692655595755154047,true
1011,1709110739,-22639087520614,250952062600334389681797727248,true
1012,1709110967,-22639145081038,250952099832746404039900892260,true
1013,1709111171,-22639196604706,250952133157711340015312573577,true
1014,1709112359,-22639496720830,250952327226624790695651188308,true
1015,1709112791,-22639605855262,250952397797138772761228866392,true
1016,1709113079,-22639678599166,250952444844148094138280651781,true
1017,1709113283,-22639730118550,250952478169113030113692333098,true
1018,1709113379,-22639754359222,250952493851449470572709594894,true
1019,1709113559,-22639799801662,250952523245458955592264725167,true
1020,1709113679,-22639830091822,250952542841465278938634812015,true
1021,1709114087,-22639933062046,250952609467886778316293107300,true
1022,1709116871,-22640635804894,250953064095233479952079122189,true
1023,1709116979,-22640663071114,250953081731639170963812200352,true
1024,1709117675,-22640838817378,250953195428578364291687348376,true
1025,1709119295,-22641247813918,250953459974663729467683520833,true
1026,1709120327,-22641508412494,250953628559780464402119085145,true
